step,action,action_name,reward,reward_ext,reward_ride,reward_train,ride_control_reward,ride_count_scale,done,truncated,agent_x,agent_y,agent_dir,carrying
1,6,done,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,False,False,3,5,1,
2,6,done,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,False,3,5,1,
3,6,done,0.0,0.0,0.0,0.0,0.0,0.5,False,False,3,5,1,
4,6,done,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,False,False,3,5,1,
5,6,done,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,False,False,3,5,1,
6,6,done,0.0,0.0,0.0,0.0,0.0,0.3779644730092272,False,False,3,5,1,
7,6,done,0.0,0.0,0.0,0.0,0.0,0.35355339059327373,False,False,3,5,1,
8,6,done,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,False,False,3,5,1,
9,6,done,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,False,False,3,5,1,
10,6,done,0.0,0.0,0.0,0.0,0.0,0.30151134457776363,False,False,3,5,1,
11,6,done,0.0,0.0,0.0,0.0,0.0,0.2886751345948129,False,False,3,5,1,
12,6,done,0.0,0.0,0.0,0.0,0.0,0.2773500981126146,False,False,3,5,1,
13,6,done,0.0,0.0,0.0,0.0,0.0,0.2672612419124244,False,False,3,5,1,
14,6,done,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,False,False,3,5,1,
15,6,done,0.0,0.0,0.0,0.0,0.0,0.25,False,False,3,5,1,
16,6,done,0.0,0.0,0.0,0.0,0.0,0.24253562503633297,False,False,3,5,1,
17,6,done,0.0,0.0,0.0,0.0,0.0,0.23570226039551587,False,False,3,5,1,
18,6,done,0.0,0.0,0.0,0.0,0.0,0.22941573387056174,False,False,3,5,1,
19,6,done,0.0,0.0,0.0,0.0,0.0,0.22360679774997896,False,False,3,5,1,
20,6,done,0.0,0.0,0.0,0.0,0.0,0.2182178902359924,False,False,3,5,1,
21,6,done,0.0,0.0,0.0,0.0,0.0,0.21320071635561041,False,False,3,5,1,
22,6,done,0.0,0.0,0.0,0.0,0.0,0.20851441405707477,False,False,3,5,1,
23,6,done,0.0,0.0,0.0,0.0,0.0,0.20412414523193154,False,False,3,5,1,
24,6,done,0.0,0.0,0.0,0.0,0.0,0.2,False,False,3,5,1,
25,6,done,0.0,0.0,0.0,0.0,0.0,0.19611613513818404,False,False,3,5,1,
26,6,done,0.0,0.0,0.0,0.0,0.0,0.19245008972987526,False,False,3,5,1,
27,6,done,0.0,0.0,0.0,0.0,0.0,0.1889822365046136,False,False,3,5,1,
28,6,done,0.0,0.0,0.0,0.0,0.0,0.18569533817705186,False,False,3,5,1,
29,6,done,0.0,0.0,0.0,0.0,0.0,0.18257418583505536,False,False,3,5,1,
30,6,done,0.0,0.0,0.0,0.0,0.0,0.1796053020267749,False,False,3,5,1,
31,6,done,0.0,0.0,0.0,0.0,0.0,0.17677669529663687,False,False,3,5,1,
32,6,done,0.0,0.0,0.0,0.0,0.0,0.17407765595569785,False,False,3,5,1,
33,6,done,0.0,0.0,0.0,0.0,0.0,0.17149858514250882,False,False,3,5,1,
34,6,done,0.0,0.0,0.0,0.0,0.0,0.1690308509457033,False,False,3,5,1,
35,6,done,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,False,False,3,5,1,
36,6,done,0.0,0.0,0.0,0.0,0.0,0.1643989873053573,False,False,3,5,1,
37,6,done,0.0,0.0,0.0,0.0,0.0,0.16222142113076254,False,False,3,5,1,
38,6,done,0.0,0.0,0.0,0.0,0.0,0.16012815380508713,False,False,3,5,1,
39,6,done,0.0,0.0,0.0,0.0,0.0,0.15811388300841897,False,False,3,5,1,
40,6,done,0.0,0.0,0.0,0.0,0.0,0.15617376188860607,False,False,3,5,1,
41,6,done,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,False,False,3,5,1,
42,6,done,0.0,0.0,0.0,0.0,0.0,0.15249857033260467,False,False,3,5,1,
43,6,done,0.0,0.0,0.0,0.0,0.0,0.15075567228888181,False,False,3,5,1,
44,6,done,0.0,0.0,0.0,0.0,0.0,0.14907119849998599,False,False,3,5,1,
45,6,done,0.0,0.0,0.0,0.0,0.0,0.14744195615489714,False,False,3,5,1,
46,6,done,0.0,0.0,0.0,0.0,0.0,0.14586499149789456,False,False,3,5,1,
47,6,done,0.0,0.0,0.0,0.0,0.0,0.14433756729740646,False,False,3,5,1,
48,6,done,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,False,False,3,5,1,
49,6,done,0.0,0.0,0.0,0.0,0.0,0.1414213562373095,False,False,3,5,1,
