step,action,action_name,reward,reward_ext,reward_ride,reward_train,ride_control_reward,ride_count_scale,done,truncated,agent_x,agent_y,agent_dir,carrying
1,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,3,1,
2,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,4,1,
3,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,4,0,
4,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
5,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
6,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
7,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
8,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
9,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
10,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
11,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
12,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
13,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
14,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
15,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
16,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
17,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
18,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
19,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
20,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
21,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
22,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
23,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
24,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
25,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
26,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
27,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
28,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
29,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
30,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
31,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
32,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
33,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
34,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
35,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
36,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
37,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
38,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
39,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
40,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
41,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
42,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
43,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
44,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
45,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
46,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
47,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
48,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
49,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
50,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
51,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
52,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
53,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
54,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
55,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
56,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
57,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
58,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
59,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
60,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
61,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
62,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
63,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
64,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
65,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
66,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
67,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
68,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
69,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
70,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
71,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
72,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
73,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
74,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
75,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
76,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
77,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
78,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
79,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
80,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
81,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
82,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
83,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
84,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
85,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
86,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
87,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
88,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
89,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
90,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
91,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
92,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
93,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
94,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
95,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
96,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
97,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
98,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
99,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
100,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
101,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
102,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
103,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
104,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
105,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
106,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
107,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
108,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
109,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
110,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
111,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
112,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
113,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
114,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
115,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
116,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
117,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
118,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
119,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
120,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
121,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
122,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
123,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
124,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
125,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
126,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
127,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
128,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
129,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
130,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
131,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
132,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
133,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
134,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
135,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
136,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
137,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
138,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
139,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
140,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
141,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
142,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
143,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
144,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
145,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
146,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
147,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
148,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
149,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
150,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
151,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
152,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
153,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
154,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
155,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
156,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
157,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
158,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
159,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
160,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
161,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
162,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
163,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
164,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
165,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
166,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
167,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
168,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
169,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
170,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
171,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
172,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
173,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
174,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
175,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
176,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
177,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
178,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
179,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
180,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
181,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
182,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
183,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2,4,0,
