step,action,action_name,reward,reward_ext,reward_ride,reward_train,ride_control_reward,ride_count_scale,done,truncated,agent_x,agent_y,agent_dir,carrying
1,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,1,1,
2,2,forward,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
3,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
4,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
5,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
6,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
7,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
8,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
9,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
10,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
11,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
12,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
13,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
14,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
15,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
16,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
17,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
18,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
19,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
20,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
21,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
22,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
23,4,drop,0.0,0.0,0.0,0.0,0.0,1.0,False,False,4,2,1,
