step,action,action_name,reward,reward_ext,reward_ride,reward_train,ride_control_reward,ride_count_scale,done,truncated,agent_x,agent_y,agent_dir,carrying
1,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
2,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
3,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
4,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
5,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
6,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
7,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
8,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
9,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
10,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
11,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
12,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
13,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
14,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
15,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
16,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
17,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
18,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
19,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
20,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
21,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
22,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
23,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
24,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
25,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
26,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
27,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
28,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
29,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
30,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
31,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
32,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
33,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
34,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
35,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
36,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
37,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
38,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
39,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
40,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
41,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
42,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
43,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
44,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
45,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
46,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
47,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
48,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
49,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
50,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
51,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
52,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
53,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
54,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
55,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
56,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
57,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
58,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
59,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
60,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
61,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
62,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
63,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
64,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
65,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
66,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
67,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
68,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
69,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
70,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
71,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
72,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
73,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
74,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
75,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
76,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
77,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
78,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
79,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
80,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
81,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
82,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
83,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
84,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
85,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
86,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
87,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
88,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
89,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
90,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
91,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
92,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
93,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
94,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
95,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
96,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
97,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
98,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
99,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
100,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
101,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
102,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
103,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
104,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
105,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
106,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
107,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
108,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
109,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
110,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
111,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
112,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
113,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
114,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
115,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
116,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
117,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
118,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
119,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
120,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
121,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
122,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
123,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
124,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
125,1,right,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,1,
126,0,left,0.0,0.0,0.0,0.0,0.0,1.0,False,False,1,1,0,
